lat	lng	mag	time
61.8493	-150.5984	1.3	1666512245520
38.8426666	-122.7828369	0.86	1666512003430
53.6582	-164.7491	1.8	1666511827629
51.5562	-174.5746	2.4	1666511456876
36.5488333	-121086	1.79	1666511388630
33.9525	-117.0568333	0.98	1666511377190
51.8157	178.5074	2.4	1666510956950
38.4725	-118.3888	1.5	1666510862246
19.1833324432373	-155.388168334961	1.98000002	1666510851890
31.60778399	-104.0008027	1.9	1666510465482
31.60502096	-104.0024034	2	1666510465424
47.6658333333333	-120.181333333333	0.41	1666510254150
60.0198333333333	-153.0725	-0.56	1666509808390
58.8912	-137.9155	1.8	1666509801990
36.6711667	-121276	1.72	1666509473940
51464	-175.9278	1.9	1666508898201
62.0588	-147.9351	1.1	1666508776118
59.0178	-137.1642	1.7	1666508450868
38.8226662	-122.8286667	0.36	1666508137020
54.4827	-159.8262	2.4	1666507826346
59.0265	-153.38	1.6	1666507540148
61.9081	-147.4873	1.2	1666507004014
31.60408697	-104.0067023	2	1666506930979
19.1884994506836	-155.39533996582	1.92999995	1666506613630
46.1986666666667	-122179	0.85	1666506277180
61.7975	-149551	1.7	1666505860944
58.0564	-134.8218	1.1	1666504170487
61.3738	-140.0082	1.1	1666504168382
61.0306	-148.3797	1.3	1666504013637
35.8146667	-117.6468333	1.19	1666503937140
65.4398	-148.2049	0.9	1666503858450
62.6849	-150.1864	1.1	1666503263149
18.0271666666667	-66.7473333333333	2.49	1666503153380
34.6423333	-117.4711667	2.09	1666502986760
38.2594	-119.3299	1	1666502370131
18.7546	-68.7326	4.66	1666501539610
56.1733	-134.8021	1.6	1666501079786
19.3061676025391	-155.219161987305	1.84000003	1666500959270
62.9279	-151.2788	1.9	1666500936317
64.7742	-151.0563	0.9	1666500814826
57.2642	-152.7125	1.9	1666500673427
62.3418	-147686	1	1666500581403
52483	-169.8973	2	1666500442799
35.8925	-120.4266667	0.99	1666500313820
34.0343333	-117.2138333	0.89	1666500156840
59996	-154.1079	1.2	1666499795101
60.3918	-144.9916	1.6	1666499490077
32.24395752	-101.9027487	2	1666499379162
54.6175	-162.6047	1.5	1666499151274
59.0171	-137.1816	1.7	1666498612593
-3.3474	127.3809	4.4	1666497929284
19.1828327178955	-155.47917175293	2.45	1666497902820
38.8279991	-122.8148346	0.87	1666497897950
63.2359	-149.5589	2.3	1666497416823
44.7915	-110.7981667	0.56	1666497310380
63.3148	-151.0065	1.5	1666497157032
38.2615	-119.3356667	2.04	1666497087720
57.6503	-155.9193	1	1666496961014
61.9029	-147.4805	1.2	1666496903492
62.4462	-150.2964	1	1666496789538
63.3116	-151047	1.5	1666496537747
61.5537	-151.1676	1.4	1666496379017
51.8126	-174.4463	1.9	1666495939628
37.5443333	-118.8313333	0.05	1666495422420
61107	-147.2871	0.9	1666495395252
17.9655	-66.9191666666667	2.38	1666495323990
62.1571	-147.3915	1	1666495222778
58.1042	-154.4103	1.1	1666495103622
62133	-147418	2.4	1666494971932
39.7224	-120564	0.6	1666494854039
36.84016667	-97.87183333	1.25	1666494832829
39.6213	-119.3301	1.3	1666493616410
38.8151665	-122.8166656	1.01	1666493551240
51709	-174.4034	1.8	1666493485721
60.4088	-150.1875	1.6	1666493483943
63.0926	-150.6923	1.2	1666493359145
59687	-152.3012	1.4	1666493248368
53.1462	-166.7992	2.7	1666492979574
63.6041	-147471	1.4	1666492851557
59.3846	-134.6193	1.1	1666492812949
19.4793338775635	-155.574493408203	1.7	1666492733950
58.9302	-152.3281	1.6	1666492708937
51.7359	-174.4595	1.8	1666492412504
19.1983337402344	-155.467163085938	1.84000003	1666492357300
62.2374	-149.6535	1.9	1666491877312
17.9841666666667	-67.0025	2.21	1666491820140
52.1041	-173.6658	3.2	1666491644275
2.7607	128.5728	5.1	1666491340191
37.0057	-116.2345	0.6	1666491109476
64.8216	-150.5673	1.1	1666491034873
-21.9713	-68.8041	5.1	1666490909905
38828	-122.7981667	0.56	1666490814790
38.8263321	-122.7860031	0.85	1666490597900
58.2191666666667	-155.103833333333	-0.21	1666490504650
53.2497	-166.8147	1.4	1666490448167
30.3293	50.8972	4.5	1666490124673
61071	-148.5439	0.9	1666489441106
60.7028	-152.6059	1.4	1666489397925
-6.6706	129.8913	4.3	1666489280393
54.4828	-163.4229	1.5	1666489247986
63.3317	-145.4216	0.9	1666489220353
65.4287	-148.2027	0.7	1666488706040
46.1991666666667	-122.178166666667	0.51	1666488296200
54.1521	-164.0473	1.9	1666488177903
19.2233333587646	-155.388671875	2.18	1666487918210
61.0387	-148.3854	0.8	1666487782849
61.6151	-151.0333	1.4	1666487513041
59.9649	-152.9266	1.6	1666487482138
7.5009	-82503	4.3	1666487340795
57.8967	-136.5817	1.2	1666487186249
-18.0352	-178.2187	4.3	1666485903880
60.0667	-138.2786	1.6	1666485837702
66.3604	-157.4317	1.1	1666485705275
1.8089	-78.9969	4.3	1666485548102
47.7663333333333	-120.1445	0.6	1666485390110
61.0478	-148.4891	0.8	1666485350447
38.8388329	-122.8371658	0.37	1666484717220
54.7062	161.5213	4.4	1666484666888
61.2491	-146.8275	1.4	1666484585128
54.1745	170.1019	3.7	1666484306992
17942	-66.8631666666667	2.16	1666484249640
56.7949	-155.9123	1.8	1666484222759
33.5946667	-116.8068333	0.62	1666483739870
64.9849	-147.3729	1.4	1666483500651
31.58294678	-102.1599895	2	1666483410138
-5.8202	147.0927	5	1666482784048
46.8923333333333	-121.9515	0.42	1666482729520
59.3581666666667	-153.423333333333	1.13	1666482697250
17.9028333333333	-66.8585	2.67	1666482581890
58.4174	-155.8321	3.2	1666482440567
61237	-151.911833333333	0	1666482124920
62.19	-150.7789	0.9	1666482093090
31.68064497	-104.4781346	2	1666481993819
19.2078342437744	-155.464340209961	2.36999989	1666481692780
38.8261681	-122.8539963	0.85	1666481532510
60.0722	-147.8823	1.3	1666481496919
-13.6658	166.8523	4.4	1666480538868
19.4928340911865	-155.651168823242	1.83	1666480534240
-5.6347	131.0161	4.2	1666480308422
65.1536	-16.4471	4.3	1666480262041
19.4803333333333	-155.660166666667	2.63	1666480228310
-6.7871	130.2562	4.2	1666480059542
59.6724	-152.9689	1.5	1666479878827
60.0678	-140.4599	1.2	1666479684959
39.7043	143835	4.2	1666479631877
19.1136666666667	-155.487666666667	2.62	1666478724730
38.8143349	-122.8213348	0.75	1666477899030
38.8211667	-122.7915	0.45	1666477446350
37.1885	-121.6988333	0.69	1666476167950
34.0438333	-117.2498333	1.64	1666476048170
-17.2663	-172.4993	5	1666474873086
19.0936660766602	-155.41633605957	2.29999995	1666474764460
62905	-150.3754	2.1	1666474741921
59.9926	-152.1391	1.3	1666474572705
18.0441666666667	-66.8155	2.53	1666474337680
36.4091667	-120.98	1.26	1666473260580
19.486499786377	-155.65966796875	1.82000005	1666473204280
-8968	124.0443	4.2	1666473024608
37.5666667	-118.8845	1.84	1666472764440
-17.4744	-175.0943	4.3	1666472424224
60.0086666666667	-153094	-1.15	1666472110090
-23.0249	-68.8342	4.3	1666471979931
51.3062	-179.1292	3.2	1666471870683
-56.2151	-26.9252	4.6	1666471108754
61311	-152.489833333333	0.18	1666470966400
61.6008	-150.7521	1.2	1666470870319
61.3471	-148.1065	1.2	1666470790718
18.5668333333333	-67.6235	3.05	1666470635460
61.1811	-146.8689	1.3	1666470463880
58216	-155.201166666667	-1.04	1666470397630
18.2851	-66.1461	3.34	1666469881580
36.53483333	-98.96283333	1	1666469856369
63.2833	-150.5772	1.2	1666469853248
36.53433333	-98.96183333	1.24	1666469851859
61.2998	-152.5135	1.5	1666469363497
61.3146666666667	-152.4995	1.23	1666469363230
59.0493	-150184	2.6	1666468884295
54.15	-165.9695	-0.32	1666468572790
36.83533333	-97.87183333	2.93	1666467693840
38.8178333	-122.8188333	0.17	1666467509760
61.2031	-146.9136	1.1	1666467228324
-6132	148.2281	5	1666467127808
59.8805	-153341	1.7	1666466988382
17.9766666666667	-66.8455	2.25	1666466918580
61.9277	-147994	0.9	1666466740720
35.8673333	-117712	1.46	1666466586030
37.9293333	-122.1538333	1.69	1666466419950
51.5698	-175.7914	1.7	1666466403987
57.5554	-154.6327	1.8	1666466280217
61.5075	-149907	1	1666465833228
51.2065	-179.9003	3.1	1666465641577
35.8763333	-117.7045	1.66	1666465565610
35.8706667	-117.7136667	1.89	1666465560750
54.5479	-161.7769	2.6	1666465467946
18.9909992218018	-155.429336547852	1.75	1666465145550
38489	-122.5656667	1.1	1666465123240
57.5782	-154.5115	1.5	1666464862942
38.8241667	-122.7906667	0.54	1666464804620
54.0265	-166.233166666667	0.81	1666463898890
47.9193333333333	-121.8965	1.43	1666463635400
58.5898	-154.0226	1.5	1666463586731
38.8400002	-122.8766632	0.37	1666463539620
38.840168	-122.8763351	0.84	1666463524060
62.4412	-151.6808	0.8	1666463396692
33.9956667	-117.1643333	1.01	1666462757320
-28.4036	74.3417	4.9	1666462610091
61.0683	-148.4317	0.6	1666462326197
51.8546666666667	-177.847333333333	0.42	1666461972710
61077	-148.4162	0.7	1666461956478
37.7946667	-122.0366667	1.09	1666461890850
51.5576	-176074	2.1	1666461867034
47686	-120.3185	1.45	1666461845270
19.4148333333333	-155.325333333333	1.96	1666461500380
36963	-121.6058333	1.77	1666461432510
7.8534	-81.6669	4.3	1666460703872
57.5405	-155.1643	1.7	1666459825225
65.3184	-144.1023	1.1	1666459624470
38.8251648	-122.8051682	0.98	1666459499610
33.4646667	-116.4408333	1.46	1666459409270
35.6965	-117516	1.25	1666458472670
62.4261	-148.0099	1.1	1666457955998
38.8263333	-122.8538333	0.52	1666457371810
50451	-174.0917	2.2	1666457269251
63.7146	-149.5597	1.1	1666457073514
33.6176667	-116.7996667	0.55	1666456358350
31.50888449	-104.0255929	2.2	1666456058440
33363	-115794	1.65	1666456034860
59368	-153.450166666667	-0.2	1666455801960
59.1923	-136.1336	1.8	1666455275345
66028	-148.1111	0.9	1666455214314
19.1398333333333	-155.5005	2.01	1666454769940
61.2988	-152.5081	1.6	1666454709206
36.83466667	-97.87216667	1.73	1666454061710
38.7931671	-122.7998352	0.49	1666453755270
34.9825	-119.1653333	0.83	1666453476720
36.6733	-116.1238	-0.2	1666453368708
40.7515	-112.0475	0.4	1666453336380
19.1193332672119	-155.424667358398	1.83000004	1666453162310
61.2158	-150.6436	0.9	1666453067022
31.66168213	-104.3208127	2	1666452683562
-4.1732	150.9585	4.8	1666452601482
56895	-158046	0.4	1666452485730
60.4051	-152086	1.4	1666452466854
38.8344994	-122.8078308	0.85	1666452420900
19.1030006408691	-155.411331176758	2	1666452198920
18.9348333333333	-67.1916666666667	3.19	1666452001910
63.0921	-149.6603	1.1	1666451981128
38.8408318	-122.8744965	0.77	1666451958800
-1.0804	133.8453	4.5	1666451823371
38.814167	-122.8180008	0.84	1666451726170
61.0772	-148.4666	1.2	1666451586310
59.9144	-139.3622	1.4	1666451103677
60.0831	-152.0664	1.4	1666450651495
39.3107	-114.5493	2.9	1666449162450
69.2183	-144.5084	1.8	1666448976251
38.8348351	-122.8174973	0.85	1666448490710
38.1206667	-112.0103333	1.27	1666447672370
53.6838	-164.7431	2.1	1666447350181
34.0005	-117.25	1.27	1666447283920
38.8240013	-122.8539963	0.37	1666446712540
31.51948506	-104.0780447	2.2	1666446503995
59.2056	-136.1548	1.6	1666446326450
59.3533333333333	-153.450833333333	0.71	1666446128230
64786	-146.9673	0.4	1666445832502
33.9705	-116893	1.09	1666445787450
53919	-166.611166666667	-0.05	1666445694700
38.7808333	-122.72	1.19	1666445251010
34.4581667	-117803	1.59	1666444773480
64.8791	-150.8144	1.2	1666444308410
64.2916	-149.9233	0.7	1666444171910
62.9067	-151.1967	2.3	1666443871494
60.3524	-152.5719	1.3	1666443716261
60.3169	-153.2415	1.9	1666443685861
60.3706	-151.0104	2.2	1666443475297
37.5993333	-119.0101667	0.38	1666443309080
34.53866667	-97.23783333	1.16	1666443198800
59523	-152428	1.4	1666443167273
61.1188	-148.5839	1.1	1666443133051
7.7704	-81597	4.5	1666443039294
58.2416666666667	-155.162166666667	-0.05	1666442169780
61.3886	-150.9554	1	1666441223516
60.1699	-151.3722	1.1	1666441204971
59.3611666666667	-153.425333333333	0.54	1666441094750
61.1605	-149.2492	1.6	1666440862124
51.6219	-174.8262	2	1666440516658
61.1084	-148.5175	0.8	1666440503775
58.7905	-137.1985	1.6	1666440382121
46.4381	149.8789	5	1666440356323
58.9701	-153.2813	1.6	1666439822872
61.1481	-149.2575	1	1666439624273
58.1878333333333	-155.275666666667	0.29	1666439607340
63.1354	-150859	1.4	1666439446497
60.9531	-150.3547	1.1	1666439338089
39.6703	-116.7279	2.6	1666438149951
36.8676667	-121.3105	1.14	1666437669030
63.0855	-149.0307	1.4	1666437665621
62.9042	-150.5855	1.2	1666437602712
51.4361	-174.4669	1.6	1666437277159
60.7312	-150.6461	1.2	1666437110456
61.0749	-148.5763	1.1	1666436473634
61.29	-152.5311	0.8	1666436162373
61.1412	-149227	3.1	1666435986193
44.7855	-110815	0.93	1666435224470
58.2365	-155.106666666667	-0.29	1666435118590
39.7967	-119.3102	1.3	1666435068516
33.7013333	-116.7266667	0.79	1666435013730
31.6412967	-104.4855502	2.1	1666434874633
18.9985	-65.0943333333333	3.18	1666434752290
39.5739	-116.9348	1.4	1666434615183
65.6231	-165.2756	1.5	1666434551754
54.1173333333333	-165.959166666667	-0.83	1666434469620
17.9386666666667	-66.8658333333333	2.04	1666434324610
61.3054	-152.5139	2.1	1666434234431
59.2184	-136.2326	1.6	1666434190959
61.0303	-150.3594	2.3	1666433593827
54.4896	-161.4678	2.1	1666433187271
39.5519	-116.7615	1.8	1666433053137
54.5838	-163.3034	1.6	1666432764955
51.4091	-176.4957	1.6	1666432561108
17992	-67.0033333333333	1.36	1666431880120
53.4504	161.7344	4.9	1666431637959
38.7859993	-122.7803345	0.26	1666431574650
58.3564	-133.4851	2	1666431306502
52.7864	-168.47	1.8	1666431124895
39.6096	-116.9273	3.4	1666431014356
17.9581666666667	-66.8656666666667	2.23	1666430632820
19133	-66.4423333333333	3.17	1666430519660
60.4328333333333	-152.77	-0.24	1666429871880
36.4468333	-121.0078333	2.35	1666429839200
58.2196666666667	-155.203333333333	-0.76	1666429772580
61.1878	-149.2137	1.2	1666429571447
39.2644	144.7819	4.5	1666429395471
61.7707	-149.5455	1.7	1666429307450
37.1223	-116.6639	0.8	1666428819463
38.7693329	-122.7381668	1.03	1666428621400
51.1616	-177.5617	2.1	1666428212543
63.2637	-145.2064	1	1666427838174
61.2789	-151.8407	1.4	1666427278530
51.8535	-177944	0.15	1666427012280
61.0688	-152.3858	1.4	1666426974600
34182	-116.8203333	1.23	1666426959120
47.6823333333333	-120317	1.74	1666426107790
62967	-149.26	1.1	1666425733478
51.8189	-177.3058	1.8	1666425693987
37.3842	-117.0851	0.4	1666424833056
53.4775	-163.7507	2.1	1666424726415
61.2814	-141659	0.8	1666424205680
58.7946	-137.1145	1.9	1666424174058
18.2376	-63.7796	4.46	1666423948010
40.5915	-124287	2.24	1666423892250
33.9876667	-116378	0.68	1666423699370
38.4105	-122.4478333	1.09	1666423454390
39.6995	-116.7163	2.8	1666423365991
38.8351669	-122.7996674	1.17	1666423286030
51.5761	-175.0443	1.5	1666423181897
61.0724	-148.4376	0.9	1666423167391
61.3801	-147.8194	1.1	1666422926024
19.2616	-64.6288	3.68	1666422791810
62.0277	-152.0837	1.5	1666422542089
59.7652	-152.3017	1.5	1666421446893
57.5043	-154.1844	1.4	1666420942722
51.2856	-177.0992	3.6	1666420821954
68.7705	-145.1472	1.8	1666420600472
17.4186	-93787	4	1666420435755
37.8021667	-122608	2.57	1666419920380
62.1279	-151.7218	1.6	1666419159302
53086	-160.9014	2.7	1666418540871
37812	-122595	1	1666418414980
36.6082	-115.5404	1.2	1666418291698
61.7353	-150214	1	1666418255216
40.9851667	-121.9476667	1.85	1666417939320
58354	-133.4309	2.3	1666417865717
61.4223	-146537	1	1666417851768
36.0073333	-120138	1.24	1666417773120
19.2071666717529	-155.403335571289	1.83000004	1666417695980
61.4644	-140.2231	1.1	1666417663809
38829	-122815	1.42	1666417553040
35.9958333	-120.5501667	0.32	1666417273450
64.7545	-149.1347	1.9	1666416995745
64.7548	-149.0374	0.6	1666416966792
56519	-147.8969	2.9	1666416955086
36.0025	-120149	1.61	1666416947370
-31.2051	58.6598	4.7	1666416842281
51.1565	-179.1808	2	1666416684904
35997	-120.1571667	2.15	1666416577590
31.70833345	-104.1423695	2	1666416325434
33.2165	-116.7395	1.19	1666416311750
51.45	-176149	1.3	1666416024089
60.0413333333333	-153078	-0.15	1666416016960
29.6337	102.0625	5.3	1666415824598
18.8026	-64.5278	3.98	1666415550190
46.7445	-121.041833333333	1.1	1666415502560
61.8178	-151.1006	4.4	1666414955125
34.9363333	-119489	1.12	1666414890570
53.7208	-165.9336	1.2	1666414690084
41.9011667	-112.38	0.97	1666414499960
41.8951667	-112.3748333	1.22	1666414365990
41.9126667	-112.3805	0.78	1666414196660
41.9023333	-112374	1.19	1666414170830
51.5267	-177872	1.3	1666413907240
23.2203	121.4715	4.5	1666413488712
59.6992	-152.6585	1.8	1666413479121
60.0391	-140.0709	1.4	1666413155239
18.8116666666667	-64.4335	3.35	1666413041210
67.3636	-156.2861	1.6	1666412992515
54.1097	-165.9998	1.4	1666412952394
17.9841666666667	-66.9466666666667	2.42	1666412884860
31.6954842	-104.5533955	2.3	1666412448589
41896	-112.3738333	1.71	1666412406140
38.8023333	-122.7921667	0.26	1666412368660
34.53466667	-97.23	1.32	1666412311230
51.9647	-175.3372	1.7	1666410830681
59.9909	-152.9439	1.5	1666410715744
59.9483	-149265	1.3	1666410462902
38167	-117.8322	1.1	1666410216968
11.1563	-86.8147	4.5	1666410017403
60.6918	-152.0468	2.7	1666409655200
61.3658	-146.5443	1	1666409517575
41.8981667	-112376	1.06	1666409483910
59.5094	-153.0169	1.7	1666409427914
35.5271667	-117.3835	0.86	1666409275740
61.5722	-150.4778	1.2	1666409196896
41.8971667	-112.3766667	1.3	1666408931100
31.72352131	-104.5531562	2.1	1666408369332
38.833168	-122.8186646	0.85	1666408063480
60.0863	-140.0217	1.4	1666407890395
51.1427	-178.2649	1.6	1666407103062
38.7929993	-122.7478333	0.86	1666406643670
38.1884	-117.8016	2	1666406577863
19.4750003814697	-155.604339599609	1.76	1666406564070
58234	-155.167666666667	-0.03	1666406446530
17991	-66838	2.28	1666406445530
38.8416672	-122.8401642	0.97	1666406440630
37.4851667	-118.8396667	0.64	1666406197100
67.3578	-156.2722	1.2	1666406161875
59.8449	-153.3775	2.3	1666406124602
51.2871	-177.6308	3.6	1666405570202
55.0473	-160.4799	1.4	1666404788693
52.0395	-173.5493	2.8	1666404652606
58.24	-155.191166666667	0.11	1666404419290
62302	-151.0557	1.2	1666404370692
46.2044	-68.1131	1.5	1666404221052
38.8163338	-122.8176651	1.17	1666404174280
38.8170013	-122.8174973	0.83	1666404129660
38.8166667	-122816	1.86	1666404090470
19.2049999237061	-155.404159545898	2.1500001	1666404022960
-6.2614	128.1512	4.3	1666403868472
58.2295	-155.186833333333	-0.86	1666403828440
35.6673333	-84.1983333	1.98	1666403708760
19.1399993896484	-155.368835449219	2.18	1666403547600
17.9721666666667	-66.8555	1.84	1666403542670
19.2466659545898	-155.401672363281	2.44	1666403337860
61.2458	-147.8201	1.9	1666403019125
53.8399	-164.1869	1.8	1666403015984
40.5938333	-124.0746667	1.86	1666402324640
61672	-147.8086	1	1666402270827
40.5906667	-124.0748333	2.61	1666402197340
38.8043327	-122.8183365	0.35	1666402005360
32.09747314	-101.4718702	2.4	1666401644993
52.0338	-176.1189	2.1	1666401266967
52.1351	-176.5167	2.1	1666400894454
67.9928	-145.0469	1.2	1666400485849
46601	-119.8825	1.48	1666400352690
58.2348333333333	-155.159333333333	-0.69	1666400087640
-22.7462	69.4016	4.7	1666399997130
57.0637	-132.5423	1.9	1666399837015
-5.5994	152.3776	4.2	1666399738195
18056	-66.6103333333333	2.08	1666399146670
38.8205	-122.7906667	0.19	1666398883860
60.0171	-140.2204	1.6	1666398813652
17.9766666666667	-66.9451666666667	1.81	1666398553310
38.803833	-122.8095016	0.84	1666397841870
63.4048	-147.7057	1.4	1666397812202
17.96	-66.8456666666667	2.32	1666397669760
53.3206	-166.2181	1.5	1666397427728
40.6103333	-122187	0.85	1666397046740
60.0527	-140.1713	1.4	1666396952539
51.7556	-177.1051	1.6	1666396802208
51.4101	-177.2304	1.4	1666396669134
38.7871666	-122.7689972	0.6	1666396658410
61.0533333333333	-152.370833333333	0.17	1666396510760
52.1685	-174.9349	1.8	1666396361311
61.0445	-152.362666666667	0.47	1666396183090
61.0388333333333	-152.361833333333	0.48	1666396180840
49.1018333333333	-122.148333333333	1.59	1666395924790
19.1306667327881	-155.490005493164	3.15	1666395605770
17.9798333333333	-66.7765	2.55	1666395605710
57.6746	-154.5082	1.4	1666395571381
19.1858329772949	-155.485504150391	3.08	1666395563830
60.8894	-151.6543	1.1	1666395061585
38.8358345	-122.7983322	0.88	1666394786620
64.9919	-147.3791	2	1666394457153
36771	-121.2776667	1.48	1666394352130
19.2390003204346	-155.399673461914	2.5	1666394299570
61.0463	-149.4093	1.9	1666394286108
